Customer_ID,cluster category
20937,6
31079,6
34427,6
27116,6
30297,6
34083,6
5256,6
17565,6
16365,6
28794,6
36307,6
7425,6
644,6
5964,6
33306,6
23344,6
35797,6
36831,6
455,6
5988,6
10856,6
4539,6
31008,6
1894,6
1199,6
10387,6
17482,6
13329,6
11261,6
34367,6
25650,6
27589,2
36833,6
39921,6
34755,6
8573,6
39272,6
9381,6
14121,6
7802,6
21578,6
30704,6
35588,6
24317,6
37648,6
28066,6
36451,6
18133,6
10915,6
37638,6
32355,6
39835,6
10022,6
33331,6
19296,6
12618,6
36417,6
7335,6
8335,6
4930,6
4129,6
12183,6
38714,6
30346,6
12816,6
23251,6
19329,6
25157,6
20003,6
23145,6
2524,6
21249,6
30383,6
19469,6
6591,6
28962,6
1562,6
39161,6
39960,6
32884,6
9521,6
40159,6
25071,6
15237,6
16369,6
31040,6
15340,6
31273,6
14290,6
39016,6
18830,6
29307,6
14790,6
8753,6
1308,6
833,6
26540,6
11687,6
8994,6
38929,6
31372,6
1402,6
18259,6
16136,6
9106,6
4798,6
5697,6
33334,6
30399,6
2300,6
26304,6
11277,6
38980,6
16556,6
40442,6
39323,6
25606,6
27154,6
37767,6
24920,6
33754,6
25083,6
23420,6
24721,6
17046,6
34170,6
5675,6
27634,6
5359,6
40354,6
26780,6
18950,6
17771,6
39300,6
12193,6
12247,6
36754,6
24625,6
28968,6
22338,6
15797,6
11356,6
25820,6
16653,6
15592,6
28332,2
16282,6
15025,6
19053,6
36382,6
5591,6
21562,6
36622,6
4994,6
2445,6
30771,6
32875,6
30636,6
16747,6
1046,6
37512,6
28613,6
33836,6
31803,6
4773,6
23853,6
18641,6
11994,6
3036,6
11973,6
30002,6
32390,6
7102,6
9875,6
33170,6
26013,6
3700,6
331,6
16873,6
28713,6
18238,6
6984,6
31946,6
3141,6
30814,6
32010,6
16854,6
5392,6
17246,6
9503,6
32966,6
33474,6
15574,6
1283,6
5664,6
34523,6
14444,6
6603,6
8715,6
10516,6
29925,6
19066,6
22126,6
28468,6
4481,6
38243,6
22147,6
36830,6
21862,6
8159,6
18858,6
592,6
16815,6
34080,6
9209,6
37091,6
19188,6
34460,6
19143,6
40425,6
1212,6
4097,6
39695,6
3650,6
13746,6
108,6
6666,6
24359,6
23517,6
31927,6
30686,6
36591,6
17874,6
28732,6
20243,6
31061,6
25009,6
21786,6
23744,6
18083,6
12505,6
35219,6
3867,6
35872,6
8964,6
12630,6
16306,6
11318,6
11161,6
14346,6
21273,6
21581,6
28943,6
32527,6
30075,6
8287,6
22996,6
34764,6
11074,6
39781,6
36804,6
9098,6
5371,6
9499,6
39362,6
21435,6
36346,6
24599,6
17951,6
22169,6
656,6
1111,6
12028,6
33633,6
26709,6
11792,6
6397,6
15613,6
4631,6
15854,6
27948,6
5209,6
9425,6
40527,6
21650,6
34184,6
19032,6
25123,6
6048,6
3539,6
31192,6
11190,6
22909,6
10162,6
21867,6
30364,6
2430,6
6990,6
12164,6
14946,6
18921,6
12607,6
3968,6
17940,6
34979,6
25444,6
20914,6
37655,6
1335,6
19931,6
30443,6
4184,6
3931,6
1732,6
4817,6
24351,6
26605,6
19464,6
29949,6
35885,6
33589,6
905,6
25984,6
4999,6
21458,6
23209,6
38338,6
21254,6
31447,6
12881,6
3096,6
38242,6
18757,6
13551,6
19689,6
19149,6
8216,6
920,6
24709,6
4830,6
4070,6
3475,6
31893,6
27221,6
12949,6
2609,6
11776,6
20294,6
2104,6
20203,6
4828,6
26574,6
22935,6
17622,6
15965,6
11663,6
28961,6
26341,6
30849,6
307,6
33892,6
37634,6
22600,6
36194,6
27163,6
26264,6
24109,6
5765,6
11216,6
13070,6
27498,6
33343,6
4014,6
6542,6
739,6
38356,6
21099,6
29682,6
3286,6
11412,6
36428,6
1520,6
12321,2
7703,6
38298,2
15678,6
3122,6
8924,6
9403,6
3246,6
5095,6
8104,6
18163,6
32581,6
38555,6
17430,6
13172,6
17850,6
26603,6
34664,6
7063,6
21184,6
9936,6
37157,6
30295,6
27061,6
22554,6
6145,6
14941,6
22227,6
24090,6
27284,6
17828,6
16473,6
38628,6
32454,6
896,2
40404,6
33271,6
23096,6
17921,6
18205,6
40082,6
36465,6
31847,6
13104,6
15983,6
24373,6
15593,6
34570,6
34689,6
22055,6
35908,6
40345,6
19240,6
18022,6
14116,6
23224,6
19550,6
17667,6
15964,6
16555,6
10505,6
26972,6
35790,6
32272,6
31929,6
10757,6
32549,6
27112,6
12118,6
19279,6
22235,6
24210,6
32067,6
27463,6
23455,6
35667,6
26778,6
32342,6
2474,6
3201,6
5425,6
28465,6
20040,6
17190,6
15241,6
18703,6
402,6
27972,6
21494,6
3535,6
38113,6
12015,6
8034,6
24474,6
37046,6
37132,6
10935,6
3040,6
3414,6
29522,6
16436,6
9628,6
26805,6
18681,6
35280,6
38880,6
19127,6
18020,6
26621,6
28452,6
4803,6
10489,6
27075,6
9031,6
33835,6
17680,6
14084,6
14702,6
3707,6
27980,6
11543,6
35762,6
36,6
2848,6
12270,6
2855,6
496,6
8248,6
39703,6
9872,6
36195,6
26499,6
33027,6
15874,6
14291,6
22766,6
27487,6
16259,6
20477,6
5695,6
9822,6
18963,6
14315,6
3177,6
35935,6
5550,6
27002,6
28288,6
2905,6
23509,6
27841,6
3259,6
12373,6
30974,6
23898,6
9070,6
20990,6
19635,6
35880,6
1292,6
33069,6
34919,5
24702,5
1384,3
4587,3
27630,3
28463,3
23875,3
25554,5
27712,3
22992,5
29267,3
38473,5
17210,5
25988,5
18632,5
37822,3
21759,3
15197,5
17747,5
20074,3
15034,5
6212,3
14691,3
38585,5
25935,3
13863,3
37298,3
6516,3
38955,5
23085,3
2941,3
36433,3
11612,3
8330,3
26325,3
17873,3
1743,5
28644,5
7770,3
11820,5
40393,5
960,3
37531,3
23003,3
8565,3
6461,3
9736,3
16864,3
28101,3
15024,5
36880,5
14782,3
28113,3
17722,3
25694,3
16823,3
18849,3
27993,5
10217,5
17116,3
12393,5
32846,3
13701,5
30334,5
8855,3
20891,5
19277,5
1376,5
1239,5
5345,5
3223,3
23971,5
40702,5
12749,3
31970,3
10371,5
23727,5
1115,3
8660,5
13496,3
38314,3
38737,3
39165,5
18561,5
32469,3
34848,3
32927,5
23299,3
25544,3
19903,3
26970,5
30086,3
29847,5
28145,3
8911,3
22662,3
20455,3
7393,5
4604,3
35450,3
38520,5
13802,5
2079,5
17290,5
5595,3
24249,5
13322,3
21882,3
36553,3
33050,3
12603,5
28978,3
32403,5
6020,5
21508,3
10951,5
4266,5
8378,5
4398,3
24114,5
524,3
6177,5
7870,3
37049,3
37620,3
858,3
12031,3
14708,5
2470,5
18568,5
12246,5
3640,5
28450,5
4356,5
16200,5
32593,3
31320,3
39330,5
24754,3
11855,3
31688,3
38006,5
30906,3
9590,5
39461,5
7874,5
23404,3
24686,3
18723,3
28168,5
5185,5
26961,5
1444,5
22625,5
10876,5
33070,3
25962,5
35596,3
39794,3
1532,3
19674,5
4679,3
15675,5
37291,5
18383,3
39951,5
12469,5
31949,5
39957,5
8865,5
38147,5
13276,5
30220,3
22003,3
2504,3
6308,5
24446,3
37525,3
11290,3
40584,5
1226,3
22793,3
39376,5
28571,5
5833,3
25054,3
11673,3
29476,3
16976,3
17445,5
22264,3
5776,3
19532,5
19784,3
16176,5
33725,5
3333,5
17515,3
7803,3
21696,5
11232,3
26128,5
29112,3
9541,5
32140,3
4872,5
15936,5
36515,3
1897,3
956,3
7542,5
14545,3
31467,5
24681,5
34510,5
38718,3
11371,5
33083,5
14839,3
29999,5
7396,3
33631,3
40201,5
353,5
27339,5
3728,5
9726,3
22725,3
10780,5
17025,5
5690,5
37719,5
4657,5
20343,5
13517,3
32827,3
27391,5
10672,3
13831,5
36384,5
37183,5
29649,3
39884,5
23588,3
3723,5
27274,5
30236,5
35993,5
23926,5
33522,5
6252,3
33685,3
39210,3
8055,3
10265,3
6765,5
16687,3
15460,3
980,5
29532,5
34020,5
7106,5
11945,5
3105,1
5704,1
34247,1
1083,1
11714,1
21750,1
16005,1
18507,1
25046,1
34055,1
4993,1
4361,1
23774,1
16597,1
8873,1
2207,1
16669,1
11167,1
20207,1
26649,1
4466,1
18406,1
40742,1
10442,1
4923,1
11210,1
35662,1
38716,1
27205,1
11293,1
30766,1
4641,1
38946,1
26795,1
40087,1
15264,1
28287,1
149,1
1797,1
21816,1
14248,1
12940,1
20387,1
12964,1
33284,1
1574,1
40115,1
39308,1
18264,1
38274,1
19638,1
39079,1
27012,1
25831,1
36440,1
2269,1
23634,1
8831,1
2714,1
17744,1
24167,4
37271,1
26146,1
29007,1
24042,1
24728,4
16256,1
33322,1
39418,1
23105,1
26676,1
25451,1
32610,1
29102,1
34285,1
11098,1
25619,1
37785,1
20661,1
18513,1
13858,1
21120,1
37965,1
10886,1
25354,1
19834,1
488,1
33570,1
19270,1
29044,1
12194,1
33851,1
15893,1
27060,1
13226,1
33752,1
513,1
37615,1
18152,4
696,1
27805,1
13576,1
15368,1
8609,1
16904,1
23245,1
33368,1
10693,1
15164,1
36973,1
10744,1
32516,1
31380,1
28681,1
18349,1
5134,1
3137,1
11955,1
28918,1
1825,1
5081,1
15996,1
34012,1
21825,1
20386,1
1169,1
37279,1
25212,1
9958,1
37671,1
28385,1
20806,1
5553,1
28592,1
9179,1
33173,1
2392,1
844,1
19942,1
21843,1
17794,1
30150,1
34839,1
27819,1
17727,1
1908,1
38130,1
26799,1
7474,1
14589,1
30421,1
20099,1
15792,1
40107,1
8477,1
2912,1
23711,1
8114,1
19725,1
7167,1
35639,1
27153,1
37009,1
28173,1
19089,1
1988,1
3069,1
26464,1
2440,1
14987,1
21605,1
15672,1
14168,1
30982,1
136,1
25561,1
35646,1
9221,1
15767,1
37631,1
39220,1
29464,1
20656,1
30490,1
2356,1
30360,1
17734,1
22477,1
29180,1
11419,1
24531,1
20048,1
11850,1
37492,1
40365,1
22585,1
12822,1
34795,4
26801,1
783,1
37961,1
39953,1
17235,1
21944,1
38548,1
35607,1
32391,1
20146,1
38597,1
22365,1
15042,1
1150,1
37914,1
33903,1
38534,1
33371,1
5853,1
20765,1
24657,1
37287,1
24068,1
36589,1
40648,1
20533,1
10922,1
6609,1
3972,1
21707,1
12121,1
21330,1
38872,1
3659,1
15162,1
15508,1
25620,1
26026,1
10030,1
13627,1
17668,1
35275,1
19443,1
12489,4
12440,1
37136,1
23465,1
31750,1
40611,1
21097,1
36560,1
7319,1
22021,1
29465,1
33335,1
7071,1
10461,1
13803,1
28480,1
19765,1
28070,1
6995,1
16970,1
20188,1
24106,1
16057,1
12672,1
1681,1
32146,1
18092,1
17496,1
40002,1
33606,1
3210,1
26816,1
5782,1
18240,1
22696,1
22730,1
2388,1
12423,1
1972,1
23601,1
10485,1
116,1
19898,1
3913,1
36949,1
16956,1
25830,1
12985,1
21672,1
5246,1
6445,1
6856,1
1287,1
23099,1
7848,1
22790,1
5702,1
18268,1
33939,1
27004,1
11664,1
3133,1
33261,1
23347,1
17928,1
2047,1
29795,1
6860,1
29163,1
790,1
11760,1
2550,1
3939,1
3498,1
12486,1
25698,1
2340,1
20554,1
4166,1
5324,1
21066,1
36613,1
23725,1
36541,1
8746,1
14148,1
29938,1
10272,1
39537,1
2791,1
23851,1
23930,1
9481,1
24736,1
18980,1
23624,1
9126,1
29741,1
21123,1
22810,1
26350,1
14767,1
18151,1
340,1
21755,1
31085,1
27685,1
5103,1
32794,1
24984,1
14659,1
3830,1
39473,1
5892,1
5481,1
10995,1
26513,1
23206,1
11606,1
40723,1
19619,1
16072,1
38528,1
7341,1
20945,1
37565,1
13282,1
12462,1
11224,1
23694,1
32789,1
36406,1
32274,1
33637,1
2783,1
34982,1
39639,1
13072,1
9788,1
318,1
17179,1
4819,1
30904,1
20924,1
4159,1
31928,1
34675,1
25659,1
24971,1
27832,1
33410,1
31222,1
16094,1
10946,1
30726,1
26348,1
26206,1
22873,1
10374,1
5908,1
24340,1
21365,1
24594,1
8702,1
28477,1
20165,1
20999,1
22005,1
5287,1
16233,1
18878,1
24139,1
21142,1
11525,1
29735,1
29728,1
506,1
3975,1
17380,1
25365,1
34485,1
23010,1
33560,1
28071,1
32911,1
951,1
2083,1
36322,1
40417,1
3894,1
2850,1
33963,1
2877,1
11178,1
33517,1
39799,1
18327,1
17499,1
1073,1
5999,1
13813,1
22075,1
14897,1
4888,4
21590,1
28843,1
5528,1
31247,1
37786,1
36740,1
5837,1
28407,1
35105,1
3264,1
135,1
30921,1
34519,1
39641,1
15896,1
20634,1
10586,1
6265,1
8301,1
18981,1
27543,4
18686,1
37010,1
5823,1
22204,1
13651,1
11114,1
13257,1
20822,1
1306,1
22540,1
34879,1
2903,1
18435,1
28854,1
38541,1
40211,1
23353,1
21568,1
38575,1
32315,1
24560,1
17247,1
12585,1
38674,1
24969,1
27649,1
19755,1
21234,1
10616,1
21965,1
7043,1
31737,1
2999,1
31035,1
18599,1
10459,1
23326,1
16816,1
9373,1
6399,1
4004,1
14158,1
31594,1
14600,1
4065,1
5865,1
8153,1
11436,1
30895,1
10021,1
29229,1
25532,1
11508,1
35395,1
38514,1
9743,1
21753,1
24220,1
31139,1
3680,1
17413,1
9794,1
35075,1
27509,1
13444,1
11276,1
33288,1
38789,1
1803,1
21892,1
39436,1
29980,1
16348,1
680,1
33777,1
18837,1
11722,1
40100,1
9697,1
22089,1
3280,1
28119,1
7566,1
19771,1
34669,1
14028,1
27362,1
27429,1
29693,1
25337,1
30005,1
22476,1
31782,1
32405,1
17866,1
12727,1
34751,1
29916,1
13542,1
32728,1
6034,1
35072,1
5327,1
10357,1
31872,1
34275,1
30739,1
26693,1
25407,1
34484,1
9278,1
9068,1
17326,1
32239,1
7113,1
39372,1
12908,1
10474,1
22623,1
35926,1
36192,1
24783,1
12186,1
1495,1
37853,1
19853,1
15,1
27244,1
4373,1
25488,1
7974,1
10980,1
32787,1
11902,1
16433,1
2807,1
31186,1
3826,1
23143,4
13202,1
39532,1
26619,1
17071,1
36264,1
2901,1
29418,1
28444,1
22565,1
22430,1
30556,1
39573,1
28612,1
22555,1
8407,1
6214,1
2945,1
22193,1
7451,1
14317,1
23225,1
2254,1
27908,1
22163,1
37519,1
24928,1
20227,1
38101,1
10786,1
38943,1
24706,1
39183,1
19003,1
12767,1
23060,1
23954,1
25616,1
29427,1
1185,1
10628,1
26765,1
17225,1
27364,1
17390,1
39476,1
35536,1
2928,1
11450,1
3449,1
34886,1
31878,1
38793,1
13940,1
25011,1
12046,1
14424,1
8282,1
33199,1
21349,1
3876,1
2538,1
27377,1
35665,1
28063,1
19,1
34114,1
30798,1
3420,1
18243,1
6543,1
21476,1
1091,1
34172,1
6744,1
25709,1
15742,1
4471,1
11339,1
32326,1
6263,1
8409,1
17303,1
22229,1
25118,1
17149,1
37290,1
33874,1
40384,1
34442,1
26445,1
39621,1
39785,1
11430,1
428,1
9846,1
19956,1
29919,1
297,1
7081,1
3245,1
38218,1
14918,1
31547,1
30308,1
19295,1
34528,1
15360,1
36940,1
12195,1
24209,1
29003,1
10329,1
5315,1
11885,1
8604,1
33497,1
19474,1
26237,1
22182,1
36955,1
6410,1
34211,1
12149,1
39307,1
33349,1
34539,1
29587,1
32842,1
25192,1
12181,1
39978,1
16821,1
9687,1
6364,1
21208,1
3426,1
15659,1
40214,1
32501,1
14194,1
25569,1
18471,1
12202,1
10378,1
443,1
15778,1
27965,1
31240,1
34030,1
12806,1
22443,1
34644,1
39842,1
31287,1
21483,1
4079,1
618,1
21044,1
38173,1
9896,1
978,1
29489,1
12621,1
30434,1
9348,1
1222,1
38235,1
26432,1
17186,1
35895,1
20458,1
7808,1
8032,1
13295,1
10650,1
17230,1
17469,1
14849,1
32372,1
23456,1
2039,1
10285,1
33192,1
27025,1
2256,1
16095,1
29012,1
31432,1
32330,1
31234,1
25906,1
22129,1
32924,1
39265,1
5378,1
31694,1
31769,1
39581,1
11622,1
447,1
16740,1
33512,1
17451,1
21964,1
26611,1
31166,1
15019,1
16046,1
12943,1
34379,1
25729,1
14467,1
10152,1
25167,1
12215,1
13384,1
1106,1
30610,1
38742,1
28269,1
5212,1
40552,1
32718,1
29047,1
26043,1
9966,1
22821,1
13166,1
26479,1
35554,1
11111,1
33370,1
13116,1
16423,1
17241,1
19617,1
36268,1
24757,1
5899,1
14288,1
6939,1
19589,1
14139,1
36028,1
25269,1
23314,1
38126,1
37148,1
17628,1
8863,1
6161,1
11754,1
28952,1
11134,1
15548,1
29395,1
1536,1
9197,1
24277,1
32299,1
3486,1
14694,1
22017,1
39937,1
11080,1
24655,1
27014,1
8245,1
32754,1
19909,1
27820,1
36306,1
32828,1
6116,1
36774,1
28741,1
14209,1
26681,1
30600,1
37056,1
20382,1
28926,1
13406,1
19269,1
40641,1
24958,1
24796,1
4549,1
1676,1
37324,1
38604,1
35393,1
13178,1
32540,1
36362,1
24379,1
11474,1
35711,1
37787,1
24024,1
2676,1
30683,1
724,1
10464,1
25274,1
33553,1
24534,1
29921,1
20047,1
22090,1
28388,1
8834,1
25892,1
30713,1
13718,1
816,1
35335,1
28055,1
19858,1
1887,1
10873,1
17788,1
1989,1
10509,1
9474,1
9520,1
1591,1
32611,1
24075,1
25014,1
9049,1
917,1
2332,1
39734,1
18857,1
38073,1
2854,1
7455,1
18445,1
23977,1
26290,1
34368,1
31537,1
9524,1
22844,1
9651,1
11243,1
16888,1
452,1
9084,1
14970,1
5630,1
7467,1
4866,1
17953,1
667,1
40240,1
24052,1
17519,1
2820,1
33398,1
20164,1
20472,1
30445,1
1043,1
23920,1
19285,1
24153,1
24453,1
11773,1
9473,1
34289,1
34903,1
1237,1
37464,1
22050,1
26187,1
20783,1
24228,1
28784,1
9709,1
39604,6
35858,6
2878,6
35898,6
23304,6
22201,6
13368,2
22904,6
22161,6
18651,6
40406,6
13333,6
2305,6
34654,6
22388,6
13586,6
2360,6
16847,6
27217,6
1138,6
23017,6
4969,6
19441,6
2668,6
15196,6
14241,6
33824,6
18583,6
2466,6
18765,6
1966,6
18818,6
19727,6
14930,6
8585,6
14938,6
38865,6
40302,6
10760,6
32266,6
35808,6
26864,6
4985,6
20113,6
27053,6
1053,6
22787,6
11070,6
18834,6
28339,6
30911,6
19592,6
23366,6
34100,6
14569,6
28148,6
39264,6
1141,6
20640,6
34525,6
21300,6
36407,6
7840,6
15308,6
10933,6
27773,6
5676,6
28747,6
28309,6
22598,6
677,6
24913,6
36745,6
39902,6
3531,6
7973,6
18355,6
29650,6
27526,6
3669,6
32838,6
32033,6
12227,6
9886,6
7599,6
36966,6
10789,6
12304,6
35092,6
16780,6
14929,6
34156,6
38930,6
5567,6
949,6
2882,6
10094,6
6244,6
11469,6
28673,6
15345,6
19733,6
34917,6
2236,6
26446,6
3638,6
2444,6
21270,2
32525,6
38582,6
378,6
34386,6
12066,6
40629,6
3332,6
17530,6
24383,6
32172,6
6631,6
32159,6
33593,6
21829,6
36144,6
23311,6
15581,6
13235,6
38223,6
28648,6
37661,6
9405,6
37282,6
21337,6
27672,2
15858,6
4226,6
1889,6
4983,6
9505,6
28588,6
18517,6
6634,6
30452,6
11712,6
25343,6
21111,6
13928,6
5689,6
35557,6
37188,6
26480,6
39406,6
26729,6
4850,6
4995,6
34391,6
4940,6
8902,6
17075,6
37520,6
3301,6
14056,6
25794,6
24133,6
3467,6
6643,6
23259,6
37304,6
14835,6
20678,6
40606,6
7520,6
12797,6
16647,6
22281,6
37027,6
34702,6
27560,6
26893,6
9807,6
3292,6
29116,6
20572,6
5658,6
17848,6
18016,6
19184,6
16895,6
29288,6
13121,6
40600,6
5950,6
20573,6
30304,6
14879,6
26288,6
3570,6
22034,6
36414,6
8679,6
8687,6
34575,6
21086,6
21541,6
39672,6
25364,6
10888,6
24813,6
18646,6
32447,6
10434,6
15823,6
10500,6
3631,6
22713,6
36241,6
32185,6
17942,6
4718,6
28543,6
1738,6
30454,6
39718,6
39713,6
7126,6
38365,6
35677,6
4111,6
34458,6
11582,6
32777,2
23497,6
26517,6
38914,6
26059,6
14566,6
26230,6
2426,6
7646,6
20884,6
1653,6
20024,6
22120,6
235,6
1605,6
4347,6
13769,6
25044,6
4818,6
40357,6
14793,6
32251,6
23161,6
3476,6
4961,6
5881,6
26471,6
38481,6
10411,6
25384,6
14596,6
31730,6
34491,6
28555,6
370,6
34425,6
2943,6
21819,6
10540,6
15491,6
5379,6
31937,6
26051,6
12755,6
19477,6
1997,6
26197,6
16140,6
40366,6
15720,6
12041,6
29084,6
4420,6
40461,6
11334,6
28380,6
40665,2
18027,6
37015,6
33156,6
39413,6
509,6
7938,6
2483,6
15240,6
20960,6
5014,6
12808,6
19445,6
31755,6
25874,6
13390,6
38511,6
4889,6
37536,6
28671,6
6021,6
34448,6
1130,6
18470,2
39773,6
33421,6
28623,6
7921,6
23832,6
33409,6
18688,6
2713,6
3765,6
17789,6
19286,6
28102,6
20537,6
24236,6
21258,6
16118,6
39106,6
7298,6
18438,6
4313,6
12291,6
26945,6
35651,6
35915,6
34820,6
16716,6
29768,6
6238,6
28323,6
20104,6
33972,6
9172,6
17301,6
6572,6
12151,6
37112,6
22094,6
22742,6
13816,6
39707,6
22344,6
28956,6
12661,6
21848,6
29882,6
32575,6
30459,6
37583,6
18242,6
33067,6
445,6
35811,6
12870,6
9354,6
5819,6
6941,6
12065,6
39048,6
15696,6
14246,6
21677,6
2212,6
29430,6
32327,6
9593,6
1515,6
20971,6
29580,6
1369,6
21749,6
25804,6
36469,6
25613,6
24306,6
15568,6
24550,6
38971,6
6565,2
33665,6
27518,6
5405,6
22170,6
27064,6
39756,6
15097,6
22644,6
39347,6
25837,6
39309,6
11200,6
14306,6
10315,6
57,6
16762,6
19057,6
40424,6
10068,6
17675,6
5055,6
7103,6
22801,6
10486,6
9977,6
7603,6
14061,6
5374,6
28714,6
27563,6
1158,6
29616,6
14915,6
14697,6
1415,6
29261,6
8850,6
28282,6
4591,6
924,6
24591,6
11233,6
11580,6
693,6
2160,6
26122,6
35109,6
17592,6
31979,6
17611,6
29738,6
15032,6
28940,6
33838,6
21676,6
35155,6
4598,6
9643,6
12657,6
38008,6
11947,6
25929,6
25329,6
34261,6
26994,6
28392,6
8449,6
28248,6
30512,6
40306,6
24548,6
39052,6
19985,6
38202,6
33313,2
38342,6
30860,6
18895,6
28435,6
19328,6
17135,6
13317,6
38167,6
13358,6
10386,6
35753,6
31034,6
3350,6
7236,6
34148,6
15255,6
2307,6
13883,6
11160,6
446,6
37436,6
28727,6
20428,6
26147,6
24611,6
20612,6
39285,6
31627,6
5401,6
6049,6
33132,6
22822,6
33900,6
31101,6
615,6
37732,6
15817,6
5756,6
1143,6
33813,6
7715,6
28870,6
36584,6
40457,6
18441,6
29330,6
40301,6
14924,6
10732,6
12311,6
19914,6
29051,6
13823,6
17491,6
23801,6
28162,6
25990,6
38373,6
38422,6
33859,6
28578,6
2800,6
9724,6
33190,6
7503,6
17028,6
2196,6
25492,6
8422,6
18608,6
23777,6
16440,6
34155,6
33933,6
35427,6
23102,6
17005,6
22635,6
26689,6
15328,6
5796,6
15625,6
11705,6
32979,6
31546,6
24641,6
20194,6
3340,6
13691,6
35786,6
7093,6
37686,6
14543,6
1264,6
15134,6
33831,6
30787,6
28083,6
3317,6
10314,6
21158,6
15290,6
19104,6
19236,6
10231,6
29210,6
1886,6
5457,6
16927,6
18183,6
25715,6
25881,6
9187,6
23787,6
210,6
37409,6
36928,6
29041,6
36796,6
33568,6
19408,6
10848,6
8162,6
16009,6
2597,6
28004,6
32524,6
33746,6
22433,6
22083,6
11091,6
890,6
1440,6
35472,6
11972,6
1307,6
29542,6
10501,6
10419,6
8539,6
21210,6
36273,6
1531,6
7737,6
23565,6
5795,6
27778,6
23849,6
19168,6
20567,6
15044,6
34932,6
25165,6
33405,6
33902,6
36783,6
22588,6
23721,6
37323,6
33853,6
11090,6
29195,6
16774,6
4062,6
15076,6
35014,6
11778,6
29121,6
30274,6
17458,6
3386,6
35515,6
34269,6
2509,6
39646,6
3688,6
2978,6
7475,6
17847,6
16937,6
26169,6
35835,6
24598,6
20308,6
31818,6
20861,2
40063,6
37494,6
3681,6
246,6
38658,6
10556,6
4654,6
36623,6
9283,6
21165,6
13732,6
32850,6
15579,6
38127,6
4794,6
2709,6
11939,6
5355,6
7155,6
22703,6
38791,6
31693,6
24663,6
39814,6
23662,6
10790,6
35164,6
32066,6
16223,6
22581,6
30621,6
12882,6
11164,6
15815,6
15159,6
21557,6
34617,6
676,6
27686,6
38253,6
16367,6
23383,6
6862,6
39811,6
26473,6
10171,6
24744,6
1691,6
8361,6
29900,6
27213,6
26518,6
825,6
30147,6
17690,6
38079,6
23768,6
31469,6
38264,6
25863,6
35065,6
12371,6
14397,6
37209,6
18672,6
21137,6
25435,6
32634,6
34935,6
2508,6
12416,6
23994,6
5890,6
32173,6
39403,6
38,6
28077,6
20269,6
26193,6
32806,6
37780,6
38442,6
2096,6
12597,6
12374,6
20590,6
6108,6
2396,6
11703,6
26138,6
1679,6
12738,6
20797,6
30496,6
4404,6
3400,6
2081,6
1776,6
18174,6
25811,6
37657,6
2010,6
35523,6
2684,6
19162,6
1542,6
30705,6
19655,6
31603,6
12063,6
21138,6
34536,6
131,6
26369,6
4025,6
38043,6
28565,6
2191,6
36272,6
2477,6
9430,6
37458,6
11399,6
18541,6
6489,6
29342,6
25602,6
12281,6
31801,6
18069,6
27751,6
20123,6
3773,6
7871,6
28267,6
1051,6
15469,6
1209,6
24705,6
29629,6
30202,6
26036,6
15464,6
38016,6
25817,6
3266,6
7112,6
10471,6
14774,6
27771,6
35078,6
7706,6
14700,6
26514,6
13207,6
20217,6
22744,6
16746,6
20607,6
16534,6
32959,6
32212,6
13504,6
40141,6
13294,6
13435,6
7009,6
5674,6
13850,6
14375,6
34671,6
8427,6
18320,6
1140,6
38082,6
31650,6
29339,6
3185,6
10114,6
30528,6
1455,6
37077,6
33045,6
10332,6
7611,6
24127,6
13980,6
31519,6
40749,6
25347,6
15690,6
16357,6
35423,6
3273,6
23996,6
7756,6
19979,6
30587,6
23229,6
26151,6
24979,6
8094,6
12516,6
20161,6
22372,6
13489,6
5886,6
26631,6
10406,6
11681,6
22410,6
39878,6
36735,6
38985,6
13397,6
26311,6
19280,6
6371,6
24713,6
20732,6
29618,6
18298,6
1255,6
6823,6
4088,6
14151,6
39233,6
30006,6
4437,6
33877,6
5607,6
17999,6
36446,6
2670,6
38877,6
8912,6
14676,3
30461,3
24846,5
11909,5
19668,3
23426,3
23030,3
31559,5
2665,5
36855,5
30270,5
21789,3
9961,5
20361,3
8537,5
10514,5
6216,3
9729,3
18270,3
29722,3
37544,5
24120,3
1523,3
34061,5
6728,3
14010,3
35216,3
13633,3
27311,5
3941,5
24422,3
29510,3
27658,3
40627,5
12528,5
35340,3
3956,5
16274,5
27038,3
25707,5
9162,5
37672,5
12604,5
2889,5
13330,5
30737,3
24477,5
24830,5
28622,3
23016,5
27907,5
18744,5
37243,5
18642,3
25085,5
23770,5
7596,3
840,3
13324,3
36542,3
12501,3
38048,5
14268,3
24563,5
7511,3
11206,3
5145,3
7786,3
9274,5
22884,3
22543,5
12022,5
40052,3
10838,3
4204,5
33379,5
32446,3
37935,5
16991,5
24140,3
18589,3
13664,5
37725,3
112,5
29164,3
25241,3
26728,5
16584,5
13260,3
39719,5
37144,3
24578,5
39274,3
39345,5
31900,3
8696,5
29286,3
6895,3
21091,5
32636,5
3886,3
15186,5
19729,5
18953,5
18282,3
20784,3
27833,5
1098,3
22358,5
15529,5
25626,5
4764,5
17964,5
2625,3
25955,3
24924,5
40716,5
4918,3
21923,3
13506,5
13388,5
11892,3
37758,5
919,5
34394,3
33997,3
32682,5
13342,5
30503,3
26493,5
32023,5
17018,3
3064,5
32708,3
30035,3
